Invoice ID,Vendor,Amount,Activity,Timestamp,Invoice Status,Resource
INV-2025-0056,Wayne Utilities,1871.88,Place On Hold,2025-07-10T08:52:12Z,On Hold,Alice Chen
INV-2025-0040,Stark Industrial,3444.43,Schedule Payment,2025-07-10T08:53:35Z,Ready to Pay,Alice Chen
INV-2025-0063,Globex Logistics,800.27,Begin Review,2025-07-10T09:56:38Z,In Progress,Ben Okoro
INV-2025-0070,Globex Logistics,264.44,Receive Invoice,2025-07-10T11:08:16Z,Received,Alice Chen
INV-2025-0061,Soylent Catering,1101.10,Begin Review,2025-07-10T11:50:56Z,In Progress,Ben Okoro
INV-2025-0071,Cyberdyne Systems,3517.50,Receive Invoice,2025-07-10T11:58:15Z,Received,Carla Reyes
INV-2025-0072,Soylent Catering,3803.15,Receive Invoice,2025-07-10T13:39:04Z,Received,Alice Chen
INV-2025-0073,Hooli Cloud,4633.08,Receive Invoice,2025-07-10T13:47:31Z,Received,Ben Okoro
INV-2025-0074,Hooli Cloud,2939.09,Receive Invoice,2025-07-10T14:11:37Z,Received,Ben Okoro
INV-2025-0057,Wonka Ingredients,4436.67,Resume Review,2025-07-10T14:40:47Z,In Progress,Alice Chen
INV-2025-0074,Hooli Cloud,2924.54,Begin Review,2025-07-10T15:18:37Z,In Progress,Ben Okoro
INV-2025-0069,Globex Logistics,2223.64,Begin Review,2025-07-10T15:48:00Z,In Progress,Carla Reyes
INV-2025-0065,Northwind Traders,3687.28,Approve Invoice,2025-07-10T16:26:27Z,Approved,Frank Muller
INV-2025-0058,Acme Office Supplies,1951.02,Approve Invoice,2025-07-10T17:31:51Z,Approved,Frank Muller
INV-2025-0045,Hooli Cloud,2809.06,Cancel Invoice,2025-07-10T18:20:04Z,Cancelled,David Singh
INV-2025-0048,Wayne Utilities,798.19,Approve Invoice,2025-07-10T19:35:04Z,Approved,Frank Muller
INV-2025-0068,Initech Software,108.55,Begin Review,2025-07-10T20:00:18Z,In Progress,David Singh
INV-2025-0070,Globex Logistics,4219.09,Begin Review,2025-07-10T20:48:16Z,In Progress,Alice Chen
INV-2025-0029,Stark Industrial,4554.20,Pay Invoice,2025-07-10T22:14:17Z,Paid,Payment Run
INV-2025-0074,Hooli Cloud,1140.00,Approve Invoice,2025-07-10T22:28:37Z,Approved,Frank Muller
INV-2025-0060,Wayne Utilities,2195.29,Begin Review,2025-07-10T23:27:29Z,In Progress,Ben Okoro
INV-2025-0065,Northwind Traders,3387.44,Schedule Payment,2025-07-11T00:04:27Z,Ready to Pay,David Singh
INV-2025-0025,Stark Industrial,2198.57,Pay Invoice,2025-07-11T01:10:08Z,Paid,Payment Run
INV-2025-0073,Hooli Cloud,1602.30,Begin Review,2025-07-11T02:02:31Z,In Progress,Ben Okoro
INV-2025-0049,Soylent Catering,2626.03,Place On Hold,2025-07-11T02:27:31Z,On Hold,Ben Okoro
INV-2025-0031,Wayne Utilities,472.68,Pay Invoice,2025-07-11T02:55:56Z,Paid,Payment Run
INV-2025-0032,Acme Office Supplies,3944.88,Pay Invoice,2025-07-11T03:12:44Z,Paid,Payment Run
INV-2025-0048,Wayne Utilities,3253.41,Schedule Payment,2025-07-11T03:14:04Z,Ready to Pay,Carla Reyes
INV-2025-0066,Northwind Traders,1758.26,Approve Invoice,2025-07-11T03:46:57Z,Approved,Emma Watts
INV-2025-0058,Acme Office Supplies,2266.55,Schedule Payment,2025-07-11T06:01:51Z,Ready to Pay,Alice Chen
INV-2025-0067,Wayne Utilities,1945.35,Begin Review,2025-07-11T06:43:56Z,In Progress,Ben Okoro
INV-2025-0064,Globex Logistics,1516.86,Approve Invoice,2025-07-11T06:50:04Z,Approved,Frank Muller
INV-2025-0053,Soylent Catering,2443.09,Place On Hold,2025-07-11T07:52:37Z,On Hold,Alice Chen
INV-2025-0075,Wonka Ingredients,415.29,Receive Invoice,2025-07-11T08:10:35Z,Received,Alice Chen
INV-2025-0047,Wayne Utilities,3673.31,Approve Invoice,2025-07-11T08:17:36Z,Approved,Emma Watts
INV-2025-0071,Cyberdyne Systems,3417.82,Begin Review,2025-07-11T08:46:15Z,In Progress,Carla Reyes
INV-2025-0057,Wonka Ingredients,3325.13,Approve Invoice,2025-07-11T08:50:47Z,Approved,Emma Watts
INV-2025-0076,Umbrella Facilities,1767.66,Receive Invoice,2025-07-11T09:14:07Z,Received,Alice Chen
INV-2025-0077,Globex Logistics,1561.71,Receive Invoice,2025-07-11T09:18:44Z,Received,Alice Chen
INV-2025-0078,Hooli Cloud,839.64,Receive Invoice,2025-07-11T09:37:35Z,Received,Alice Chen
INV-2025-0054,Vandelay Imports,214.16,Resume Review,2025-07-11T09:38:50Z,In Progress,Alice Chen
INV-2025-0072,Soylent Catering,3609.32,Begin Review,2025-07-11T09:46:04Z,In Progress,Alice Chen
INV-2025-0064,Globex Logistics,2570.41,Schedule Payment,2025-07-11T09:51:04Z,Ready to Pay,Alice Chen
INV-2025-0070,Globex Logistics,3197.19,Approve Invoice,2025-07-11T10:17:16Z,Approved,Emma Watts
INV-2025-0062,Soylent Catering,3899.25,Pay Invoice,2025-07-11T11:10:25Z,Paid,Payment Run
INV-2025-0079,Vandelay Imports,1195.80,Receive Invoice,2025-07-11T12:08:31Z,Received,Ben Okoro
INV-2025-0080,Umbrella Facilities,3092.89,Receive Invoice,2025-07-11T12:11:03Z,Received,Carla Reyes
INV-2025-0074,Hooli Cloud,649.06,Schedule Payment,2025-07-11T12:39:37Z,Ready to Pay,Ben Okoro
INV-2025-0046,Vandelay Imports,745.79,Approve Invoice,2025-07-11T12:59:32Z,Approved,Frank Muller
INV-2025-0081,Vandelay Imports,3897.68,Receive Invoice,2025-07-11T13:06:09Z,Received,David Singh
INV-2025-0051,Wayne Utilities,2426.42,Cancel Invoice,2025-07-11T13:28:42Z,Cancelled,David Singh
INV-2025-0046,Vandelay Imports,4184.31,Schedule Payment,2025-07-11T14:44:32Z,Ready to Pay,Ben Okoro
INV-2025-0082,Northwind Traders,2358.36,Receive Invoice,2025-07-11T15:00:06Z,Received,Alice Chen
INV-2025-0078,Hooli Cloud,2018.17,Begin Review,2025-07-11T15:29:35Z,In Progress,Alice Chen
INV-2025-0069,Globex Logistics,65.91,Place On Hold,2025-07-11T15:32:00Z,On Hold,Carla Reyes
INV-2025-0080,Umbrella Facilities,1541.03,Begin Review,2025-07-11T15:35:03Z,In Progress,Carla Reyes
INV-2025-0073,Hooli Cloud,2691.15,Place On Hold,2025-07-11T16:41:31Z,On Hold,Ben Okoro
INV-2025-0067,Wayne Utilities,3309.65,Schedule Payment,2025-07-11T17:33:56Z,Ready to Pay,Ben Okoro
INV-2025-0033,Cyberdyne Systems,1984.50,Pay Invoice,2025-07-11T18:09:25Z,Paid,Payment Run
INV-2025-0081,Vandelay Imports,1067.92,Begin Review,2025-07-11T18:26:09Z,In Progress,David Singh
INV-2025-0041,Acme Office Supplies,603.69,Resume Review,2025-07-11T18:38:04Z,In Progress,Carla Reyes
INV-2025-0079,Vandelay Imports,3699.20,Begin Review,2025-07-11T19:19:31Z,In Progress,Ben Okoro
INV-2025-0057,Wonka Ingredients,2717.54,Schedule Payment,2025-07-11T19:25:47Z,Ready to Pay,Alice Chen
INV-2025-0066,Northwind Traders,4114.83,Schedule Payment,2025-07-11T19:47:57Z,Ready to Pay,David Singh
INV-2025-0050,Wonka Ingredients,4170.40,Approve Invoice,2025-07-11T20:01:38Z,Approved,Emma Watts
INV-2025-0061,Soylent Catering,4340.67,Approve Invoice,2025-07-11T22:17:56Z,Approved,Emma Watts
INV-2025-0070,Globex Logistics,287.01,Schedule Payment,2025-07-11T22:21:16Z,Ready to Pay,Alice Chen
INV-2025-0079,Vandelay Imports,2077.29,Approve Invoice,2025-07-11T23:47:31Z,Approved,Emma Watts
INV-2025-0050,Wonka Ingredients,652.67,Schedule Payment,2025-07-12T00:40:38Z,Ready to Pay,David Singh
INV-2025-0071,Cyberdyne Systems,3129.92,Approve Invoice,2025-07-12T01:08:15Z,Approved,Emma Watts
INV-2025-0053,Soylent Catering,2076.06,Resume Review,2025-07-12T01:11:37Z,In Progress,Alice Chen
INV-2025-0071,Cyberdyne Systems,3191.20,Schedule Payment,2025-07-12T02:14:15Z,Ready to Pay,Carla Reyes
INV-2025-0054,Vandelay Imports,499.08,Approve Invoice,2025-07-12T02:37:50Z,Approved,Emma Watts
INV-2025-0078,Hooli Cloud,1637.40,Approve Invoice,2025-07-12T03:38:35Z,Approved,Frank Muller
INV-2025-0063,Globex Logistics,522.49,Approve Invoice,2025-07-12T05:00:38Z,Approved,Emma Watts
INV-2025-0061,Soylent Catering,3421.55,Schedule Payment,2025-07-12T06:25:56Z,Ready to Pay,Ben Okoro
INV-2025-0082,Northwind Traders,4724.98,Begin Review,2025-07-12T07:24:06Z,In Progress,Alice Chen
INV-2025-0063,Globex Logistics,1074.44,Schedule Payment,2025-07-12T08:10:38Z,Ready to Pay,Ben Okoro
INV-2025-0044,Acme Office Supplies,4272.74,Cancel Invoice,2025-07-12T08:16:28Z,Cancelled,Carla Reyes
INV-2025-0075,Wonka Ingredients,2564.82,Begin Review,2025-07-12T09:10:35Z,In Progress,Alice Chen
INV-2025-0053,Soylent Catering,1755.78,Approve Invoice,2025-07-12T11:02:37Z,Approved,Frank Muller
INV-2025-0035,Cyberdyne Systems,3993.78,Pay Invoice,2025-07-12T11:19:10Z,Paid,Payment Run
INV-2025-0079,Vandelay Imports,2007.23,Schedule Payment,2025-07-12T12:27:31Z,Ready to Pay,Ben Okoro
INV-2025-0055,Northwind Traders,410.16,Pay Invoice,2025-07-12T13:45:49Z,Paid,Payment Run
INV-2025-0034,Wonka Ingredients,4463.65,Resume Review,2025-07-12T13:51:42Z,In Progress,Ben Okoro
INV-2025-0060,Wayne Utilities,206.50,Approve Invoice,2025-07-12T14:58:29Z,Approved,Emma Watts
INV-2025-0077,Globex Logistics,2535.37,Begin Review,2025-07-12T15:17:44Z,In Progress,Alice Chen
INV-2025-0053,Soylent Catering,4029.61,Schedule Payment,2025-07-12T15:31:37Z,Ready to Pay,Alice Chen
INV-2025-0072,Soylent Catering,1025.44,Approve Invoice,2025-07-12T16:00:04Z,Approved,Frank Muller
INV-2025-0054,Vandelay Imports,70.41,Schedule Payment,2025-07-12T17:31:50Z,Ready to Pay,Alice Chen
INV-2025-0078,Hooli Cloud,1321.71,Schedule Payment,2025-07-12T18:03:35Z,Ready to Pay,Alice Chen
INV-2025-0042,Soylent Catering,246.86,Pay Invoice,2025-07-12T18:26:21Z,Paid,Payment Run
INV-2025-0043,Vandelay Imports,3289.75,Pay Invoice,2025-07-12T18:39:15Z,Paid,Payment Run
INV-2025-0060,Wayne Utilities,3353.97,Schedule Payment,2025-07-12T18:46:29Z,Ready to Pay,Ben Okoro
INV-2025-0068,Initech Software,838.32,Approve Invoice,2025-07-12T18:47:18Z,Approved,Frank Muller
INV-2025-0041,Acme Office Supplies,2452.46,Approve Invoice,2025-07-12T19:40:04Z,Approved,Emma Watts
INV-2025-0081,Vandelay Imports,585.42,Approve Invoice,2025-07-12T20:12:09Z,Approved,Emma Watts
INV-2025-0041,Acme Office Supplies,182.11,Schedule Payment,2025-07-12T20:53:04Z,Ready to Pay,Carla Reyes
INV-2025-0082,Northwind Traders,4739.35,Cancel Invoice,2025-07-12T21:53:06Z,Cancelled,Alice Chen
INV-2025-0070,Globex Logistics,3787.97,Pay Invoice,2025-07-12T23:56:16Z,Paid,Payment Run
INV-2025-0076,Umbrella Facilities,2263.48,Begin Review,2025-07-13T00:06:07Z,In Progress,Alice Chen
INV-2025-0073,Hooli Cloud,2856.95,Cancel Invoice,2025-07-13T00:32:31Z,Cancelled,Ben Okoro
INV-2025-0072,Soylent Catering,2350.80,Schedule Payment,2025-07-13T01:49:04Z,Ready to Pay,Alice Chen
INV-2025-0075,Wonka Ingredients,1367.63,Place On Hold,2025-07-13T02:55:35Z,On Hold,Alice Chen
INV-2025-0052,Northwind Traders,3286.00,Resume Review,2025-07-13T03:23:00Z,In Progress,Ben Okoro
INV-2025-0068,Initech Software,2820.53,Schedule Payment,2025-07-13T03:50:18Z,Ready to Pay,David Singh
INV-2025-0040,Stark Industrial,782.88,Pay Invoice,2025-07-13T07:44:35Z,Paid,Payment Run
INV-2025-0048,Wayne Utilities,2989.86,Pay Invoice,2025-07-13T10:33:04Z,Paid,Payment Run
INV-2025-0081,Vandelay Imports,1418.05,Schedule Payment,2025-07-13T10:46:09Z,Ready to Pay,David Singh
INV-2025-0050,Wonka Ingredients,4214.05,Pay Invoice,2025-07-13T11:01:38Z,Paid,Payment Run
INV-2025-0076,Umbrella Facilities,201.12,Schedule Payment,2025-07-13T12:21:07Z,Ready to Pay,Alice Chen
INV-2025-0046,Vandelay Imports,4029.69,Pay Invoice,2025-07-13T14:05:32Z,Paid,Payment Run
INV-2025-0080,Umbrella Facilities,3221.31,Cancel Invoice,2025-07-13T15:18:03Z,Cancelled,Carla Reyes
INV-2025-0039,Soylent Catering,3289.23,Pay Invoice,2025-07-13T18:02:42Z,Paid,Payment Run
INV-2025-0077,Globex Logistics,4043.36,Approve Invoice,2025-07-13T19:09:44Z,Approved,Emma Watts
INV-2025-0034,Wonka Ingredients,2946.69,Approve Invoice,2025-07-13T19:40:42Z,Approved,Emma Watts
INV-2025-0052,Northwind Traders,136.08,Approve Invoice,2025-07-13T19:47:00Z,Approved,Emma Watts
INV-2025-0052,Northwind Traders,1852.86,Schedule Payment,2025-07-13T21:20:00Z,Ready to Pay,Ben Okoro
INV-2025-0060,Wayne Utilities,2292.18,Pay Invoice,2025-07-14T00:43:29Z,Paid,Payment Run
INV-2025-0056,Wayne Utilities,100.92,Resume Review,2025-07-14T03:33:12Z,In Progress,Alice Chen
INV-2025-0034,Wonka Ingredients,2435.02,Schedule Payment,2025-07-14T03:34:42Z,Ready to Pay,Ben Okoro
INV-2025-0049,Soylent Catering,2308.97,Resume Review,2025-07-14T03:50:31Z,In Progress,Ben Okoro
INV-2025-0072,Soylent Catering,4639.27,Pay Invoice,2025-07-14T04:49:04Z,Paid,Payment Run
INV-2025-0047,Wayne Utilities,1001.68,Pay Invoice,2025-07-14T06:21:36Z,Paid,Payment Run
INV-2025-0069,Globex Logistics,530.45,Resume Review,2025-07-14T06:31:00Z,In Progress,Carla Reyes
INV-2025-0077,Globex Logistics,4768.10,Schedule Payment,2025-07-14T08:14:44Z,Ready to Pay,Alice Chen
INV-2025-0083,Umbrella Facilities,2969.50,Receive Invoice,2025-07-14T09:20:26Z,Received,Alice Chen
INV-2025-0084,Soylent Catering,2093.12,Receive Invoice,2025-07-14T09:28:06Z,Received,Carla Reyes
INV-2025-0085,Hooli Cloud,1332.74,Receive Invoice,2025-07-14T09:54:43Z,Received,Ben Okoro
INV-2025-0086,Northwind Traders,1168.29,Receive Invoice,2025-07-14T10:28:00Z,Received,Ben Okoro
INV-2025-0087,Wonka Ingredients,1423.75,Receive Invoice,2025-07-14T11:54:17Z,Received,David Singh
INV-2025-0088,Umbrella Facilities,1260.77,Receive Invoice,2025-07-14T12:10:42Z,Received,Alice Chen
INV-2025-0089,Northwind Traders,1658.54,Receive Invoice,2025-07-14T12:18:34Z,Received,Alice Chen
INV-2025-0090,Umbrella Facilities,3488.06,Receive Invoice,2025-07-14T13:30:14Z,Received,Carla Reyes
INV-2025-0091,Northwind Traders,3008.92,Receive Invoice,2025-07-14T15:00:19Z,Received,David Singh
INV-2025-0092,Vandelay Imports,4703.23,Receive Invoice,2025-07-14T15:36:52Z,Received,David Singh
INV-2025-0079,Vandelay Imports,2625.71,Pay Invoice,2025-07-14T16:57:31Z,Paid,Payment Run
INV-2025-0049,Soylent Catering,2341.84,Approve Invoice,2025-07-14T18:00:31Z,Approved,Emma Watts
INV-2025-0069,Globex Logistics,174.74,Approve Invoice,2025-07-14T18:59:00Z,Approved,Frank Muller
INV-2025-0083,Umbrella Facilities,814.55,Begin Review,2025-07-14T19:19:26Z,In Progress,Alice Chen
INV-2025-0086,Northwind Traders,3934.06,Begin Review,2025-07-14T20:10:00Z,In Progress,Ben Okoro
INV-2025-0090,Umbrella Facilities,955.42,Begin Review,2025-07-14T22:40:14Z,In Progress,Carla Reyes
INV-2025-0049,Soylent Catering,3030.04,Schedule Payment,2025-07-14T22:50:31Z,Ready to Pay,Ben Okoro
INV-2025-0067,Wayne Utilities,3262.40,Pay Invoice,2025-07-14T23:09:56Z,Paid,Payment Run
INV-2025-0091,Northwind Traders,1284.14,Begin Review,2025-07-14T23:10:19Z,In Progress,David Singh
INV-2025-0041,Acme Office Supplies,719.79,Pay Invoice,2025-07-15T01:58:04Z,Paid,Payment Run
INV-2025-0083,Umbrella Facilities,610.08,Approve Invoice,2025-07-15T02:25:26Z,Approved,Emma Watts
INV-2025-0090,Umbrella Facilities,1017.54,Approve Invoice,2025-07-15T02:39:14Z,Approved,Frank Muller
INV-2025-0069,Globex Logistics,4247.29,Schedule Payment,2025-07-15T02:41:00Z,Ready to Pay,Carla Reyes
INV-2025-0091,Northwind Traders,4580.69,Raise Dispute,2025-07-15T03:57:19Z,Disputed,David Singh
INV-2025-0083,Umbrella Facilities,2634.36,Schedule Payment,2025-07-15T07:39:26Z,Ready to Pay,Alice Chen
INV-2025-0092,Vandelay Imports,901.68,Begin Review,2025-07-15T08:05:52Z,In Progress,David Singh
INV-2025-0087,Wonka Ingredients,2830.63,Begin Review,2025-07-15T08:54:17Z,In Progress,David Singh
INV-2025-0093,Stark Industrial,1372.29,Receive Invoice,2025-07-15T09:07:19Z,Received,Ben Okoro
INV-2025-0094,Stark Industrial,1886.01,Receive Invoice,2025-07-15T09:12:54Z,Received,Ben Okoro
INV-2025-0088,Umbrella Facilities,2092.04,Begin Review,2025-07-15T09:48:42Z,In Progress,Alice Chen
INV-2025-0095,Hooli Cloud,2993.87,Receive Invoice,2025-07-15T10:01:15Z,Received,Alice Chen
INV-2025-0096,Wayne Utilities,4158.13,Receive Invoice,2025-07-15T10:29:54Z,Received,Ben Okoro
INV-2025-0095,Hooli Cloud,2007.47,Begin Review,2025-07-15T11:49:15Z,In Progress,Alice Chen
INV-2025-0077,Globex Logistics,1484.21,Pay Invoice,2025-07-15T11:57:44Z,Paid,Payment Run
INV-2025-0078,Hooli Cloud,1470.64,Pay Invoice,2025-07-15T12:02:35Z,Paid,Payment Run
INV-2025-0085,Hooli Cloud,2169.88,Begin Review,2025-07-15T12:05:43Z,In Progress,Ben Okoro
INV-2025-0084,Soylent Catering,2984.60,Begin Review,2025-07-15T12:32:06Z,In Progress,Carla Reyes
INV-2025-0056,Wayne Utilities,912.97,Approve Invoice,2025-07-15T14:44:12Z,Approved,Emma Watts
INV-2025-0097,Vandelay Imports,1256.89,Receive Invoice,2025-07-15T14:59:47Z,Received,Ben Okoro
INV-2025-0065,Northwind Traders,2836.68,Pay Invoice,2025-07-15T15:16:27Z,Paid,Payment Run
INV-2025-0090,Umbrella Facilities,4596.09,Schedule Payment,2025-07-15T15:40:14Z,Ready to Pay,Carla Reyes
INV-2025-0075,Wonka Ingredients,1630.48,Resume Review,2025-07-15T15:52:35Z,In Progress,Alice Chen
INV-2025-0075,Wonka Ingredients,4445.36,Approve Invoice,2025-07-15T19:07:35Z,Approved,Frank Muller
INV-2025-0056,Wayne Utilities,167.78,Schedule Payment,2025-07-15T20:28:12Z,Ready to Pay,Alice Chen
INV-2025-0095,Hooli Cloud,1114.98,Schedule Payment,2025-07-15T22:16:15Z,Ready to Pay,Alice Chen
INV-2025-0058,Acme Office Supplies,4554.42,Pay Invoice,2025-07-15T22:46:51Z,Paid,Payment Run
INV-2025-0094,Stark Industrial,2250.87,Begin Review,2025-07-15T23:36:54Z,In Progress,Ben Okoro
INV-2025-0089,Northwind Traders,4558.58,Begin Review,2025-07-16T01:10:34Z,In Progress,Alice Chen
INV-2025-0094,Stark Industrial,3138.74,Schedule Payment,2025-07-16T01:25:54Z,Ready to Pay,Ben Okoro
INV-2025-0074,Hooli Cloud,3213.70,Pay Invoice,2025-07-16T03:49:37Z,Paid,Payment Run
INV-2025-0097,Vandelay Imports,2987.66,Begin Review,2025-07-16T04:59:47Z,In Progress,Ben Okoro
INV-2025-0089,Northwind Traders,3895.33,Approve Invoice,2025-07-16T05:23:34Z,Approved,Frank Muller
INV-2025-0071,Cyberdyne Systems,3757.51,Pay Invoice,2025-07-16T06:21:15Z,Paid,Payment Run
INV-2025-0053,Soylent Catering,4107.56,Pay Invoice,2025-07-16T06:50:37Z,Paid,Payment Run
INV-2025-0057,Wonka Ingredients,2939.84,Pay Invoice,2025-07-16T08:17:47Z,Paid,Payment Run
INV-2025-0075,Wonka Ingredients,3593.30,Schedule Payment,2025-07-16T09:25:35Z,Ready to Pay,Alice Chen
INV-2025-0097,Vandelay Imports,3650.50,Place On Hold,2025-07-16T09:36:47Z,On Hold,Ben Okoro
INV-2025-0098,Stark Industrial,1240.23,Receive Invoice,2025-07-16T09:50:07Z,Received,David Singh
INV-2025-0068,Initech Software,2213.91,Pay Invoice,2025-07-16T10:08:18Z,Paid,Payment Run
INV-2025-0099,Globex Logistics,3376.77,Receive Invoice,2025-07-16T10:24:36Z,Received,Ben Okoro
INV-2025-0088,Umbrella Facilities,2565.02,Approve Invoice,2025-07-16T10:59:42Z,Approved,Frank Muller
INV-2025-0087,Wonka Ingredients,3874.53,Place On Hold,2025-07-16T12:18:17Z,On Hold,David Singh
INV-2025-0063,Globex Logistics,1599.41,Pay Invoice,2025-07-16T12:20:38Z,Paid,Payment Run
INV-2025-0090,Umbrella Facilities,2289.85,Pay Invoice,2025-07-16T12:30:14Z,Paid,Payment Run
INV-2025-0089,Northwind Traders,1626.10,Schedule Payment,2025-07-16T14:07:34Z,Ready to Pay,Alice Chen
INV-2025-0066,Northwind Traders,1268.61,Pay Invoice,2025-07-16T14:17:57Z,Paid,Payment Run
INV-2025-0064,Globex Logistics,2743.11,Pay Invoice,2025-07-16T14:18:04Z,Paid,Payment Run
INV-2025-0086,Northwind Traders,1911.32,Approve Invoice,2025-07-16T14:28:00Z,Approved,Frank Muller
INV-2025-0085,Hooli Cloud,4523.11,Place On Hold,2025-07-16T14:28:43Z,On Hold,Ben Okoro
INV-2025-0100,Acme Office Supplies,1697.86,Receive Invoice,2025-07-16T15:24:49Z,Received,David Singh
INV-2025-0093,Stark Industrial,3668.04,Begin Review,2025-07-16T20:53:19Z,In Progress,Ben Okoro
INV-2025-0099,Globex Logistics,3760.65,Begin Review,2025-07-16T21:12:36Z,In Progress,Ben Okoro
INV-2025-0096,Wayne Utilities,1338.49,Begin Review,2025-07-16T21:16:54Z,In Progress,Ben Okoro
INV-2025-0084,Soylent Catering,3545.26,Approve Invoice,2025-07-16T21:48:06Z,Approved,Emma Watts
INV-2025-0088,Umbrella Facilities,2316.32,Schedule Payment,2025-07-17T00:45:42Z,Ready to Pay,Alice Chen
INV-2025-0049,Soylent Catering,3674.77,Pay Invoice,2025-07-17T03:31:31Z,Paid,Payment Run
INV-2025-0092,Vandelay Imports,4447.62,Approve Invoice,2025-07-17T04:28:52Z,Approved,Emma Watts
INV-2025-0099,Globex Logistics,4392.95,Place On Hold,2025-07-17T07:16:36Z,On Hold,Ben Okoro
INV-2025-0092,Vandelay Imports,2773.43,Schedule Payment,2025-07-17T07:33:52Z,Ready to Pay,David Singh
INV-2025-0096,Wayne Utilities,3115.77,Approve Invoice,2025-07-17T07:34:54Z,Approved,Emma Watts
INV-2025-0084,Soylent Catering,3512.70,Schedule Payment,2025-07-17T08:15:06Z,Ready to Pay,Carla Reyes
INV-2025-0101,Cyberdyne Systems,1673.00,Receive Invoice,2025-07-17T08:50:33Z,Received,Alice Chen
INV-2025-0102,Soylent Catering,1088.27,Receive Invoice,2025-07-17T09:45:00Z,Received,Carla Reyes
INV-2025-0103,Hooli Cloud,2617.28,Receive Invoice,2025-07-17T10:16:39Z,Received,Carla Reyes
INV-2025-0104,Hooli Cloud,3384.23,Receive Invoice,2025-07-17T10:22:43Z,Received,David Singh
INV-2025-0061,Soylent Catering,1892.14,Pay Invoice,2025-07-17T12:04:56Z,Paid,Payment Run
INV-2025-0105,Umbrella Facilities,827.23,Receive Invoice,2025-07-17T12:51:45Z,Received,Carla Reyes
INV-2025-0106,Initech Software,3690.04,Receive Invoice,2025-07-17T13:00:38Z,Received,David Singh
INV-2025-0107,Umbrella Facilities,2395.00,Receive Invoice,2025-07-17T13:59:21Z,Received,David Singh
INV-2025-0093,Stark Industrial,178.78,Approve Invoice,2025-07-17T14:38:19Z,Approved,Emma Watts
INV-2025-0108,Northwind Traders,4331.94,Receive Invoice,2025-07-17T15:01:51Z,Received,Carla Reyes
INV-2025-0091,Northwind Traders,1182.85,Resolve Dispute,2025-07-17T15:11:19Z,In Progress,David Singh
INV-2025-0109,Northwind Traders,4378.61,Receive Invoice,2025-07-17T15:13:08Z,Received,David Singh
INV-2025-0093,Stark Industrial,2863.36,Schedule Payment,2025-07-17T15:44:19Z,Ready to Pay,Ben Okoro
INV-2025-0076,Umbrella Facilities,2431.25,Pay Invoice,2025-07-17T16:21:07Z,Paid,Payment Run
INV-2025-0086,Northwind Traders,3122.78,Pay Invoice,2025-07-17T16:45:00Z,Paid,Payment Run
INV-2025-0054,Vandelay Imports,3823.42,Pay Invoice,2025-07-17T18:10:50Z,Paid,Payment Run
INV-2025-0100,Acme Office Supplies,3294.74,Begin Review,2025-07-17T19:07:49Z,In Progress,David Singh
INV-2025-0081,Vandelay Imports,4369.55,Pay Invoice,2025-07-17T19:24:09Z,Paid,Payment Run
INV-2025-0102,Soylent Catering,4094.64,Begin Review,2025-07-17T20:10:00Z,In Progress,Carla Reyes
INV-2025-0102,Soylent Catering,3776.99,Place On Hold,2025-07-17T21:45:00Z,On Hold,Carla Reyes
INV-2025-0034,Wonka Ingredients,1194.57,Pay Invoice,2025-07-17T23:12:42Z,Paid,Payment Run
INV-2025-0083,Umbrella Facilities,2674.00,Pay Invoice,2025-07-17T23:59:26Z,Paid,Payment Run
INV-2025-0098,Stark Industrial,1127.22,Begin Review,2025-07-18T00:10:07Z,In Progress,David Singh
INV-2025-0091,Northwind Traders,4786.06,Approve Invoice,2025-07-18T04:18:19Z,Approved,Emma Watts
INV-2025-0069,Globex Logistics,1707.81,Pay Invoice,2025-07-18T05:37:00Z,Paid,Payment Run
INV-2025-0091,Northwind Traders,339.69,Schedule Payment,2025-07-18T05:38:19Z,Ready to Pay,David Singh
INV-2025-0052,Northwind Traders,104.79,Pay Invoice,2025-07-18T06:35:00Z,Paid,Payment Run
INV-2025-0088,Umbrella Facilities,3160.93,Pay Invoice,2025-07-18T07:20:42Z,Paid,Payment Run
INV-2025-0105,Umbrella Facilities,4231.01,Begin Review,2025-07-18T08:59:45Z,In Progress,Carla Reyes
INV-2025-0110,Cyberdyne Systems,4059.31,Receive Invoice,2025-07-18T09:17:36Z,Received,Carla Reyes
INV-2025-0108,Northwind Traders,3549.50,Begin Review,2025-07-18T09:38:51Z,In Progress,Carla Reyes
INV-2025-0104,Hooli Cloud,2896.58,Begin Review,2025-07-18T10:11:43Z,In Progress,David Singh
INV-2025-0111,Northwind Traders,4552.50,Receive Invoice,2025-07-18T10:45:53Z,Received,Ben Okoro
INV-2025-0112,Northwind Traders,2275.52,Receive Invoice,2025-07-18T10:53:11Z,Received,Ben Okoro
INV-2025-0113,Hooli Cloud,4442.39,Receive Invoice,2025-07-18T11:59:23Z,Received,Carla Reyes
INV-2025-0114,Wonka Ingredients,235.26,Receive Invoice,2025-07-18T12:12:37Z,Received,David Singh
INV-2025-0115,Umbrella Facilities,1624.96,Receive Invoice,2025-07-18T12:28:54Z,Received,David Singh
INV-2025-0056,Wayne Utilities,2477.27,Pay Invoice,2025-07-18T13:18:12Z,Paid,Payment Run
