Ticket ID,Channel,Priority,Activity,Timestamp,Agent
TKT-2025-0040,Portal,Critical,Close,2025-11-12T00:50:35Z,Sam Cole
TKT-2025-0054,Phone,Low,Investigate,2025-11-12T01:17:58Z,Grace Lee
TKT-2025-0048,Chat,High,Investigate,2025-11-12T03:48:44Z,Grace Lee
TKT-2025-0053,Phone,High,Escalate,2025-11-12T04:18:29Z,Grace Lee
TKT-2025-0055,Email,Critical,Log Ticket,2025-11-12T07:39:29Z,Mo Farah
TKT-2025-0055,Email,Critical,Triage,2025-11-12T07:53:29Z,Mo Farah
TKT-2025-0055,Email,Critical,Assign,2025-11-12T08:01:29Z,Mo Farah
TKT-2025-0046,Email,Medium,Resolve,2025-11-12T08:56:45Z,Ravi Patel
TKT-2025-0055,Email,Critical,Investigate,2025-11-12T09:04:29Z,Mo Farah
TKT-2025-0052,Portal,Critical,Investigate,2025-11-12T09:35:11Z,Grace Lee
TKT-2025-0056,Phone,Critical,Log Ticket,2025-11-12T10:54:48Z,Ravi Patel
TKT-2025-0055,Email,Critical,Resolve,2025-11-12T11:48:29Z,Mo Farah
TKT-2025-0048,Chat,High,Escalate,2025-11-12T12:08:44Z,Grace Lee
TKT-2025-0057,Chat,Low,Log Ticket,2025-11-12T12:10:03Z,Grace Lee
TKT-2025-0057,Chat,Low,Triage,2025-11-12T12:25:03Z,Grace Lee
TKT-2025-0056,Phone,Critical,Triage,2025-11-12T13:32:48Z,Ravi Patel
TKT-2025-0054,Phone,Low,Resolve,2025-11-12T13:54:58Z,Grace Lee
TKT-2025-0057,Chat,Low,Assign,2025-11-12T14:15:03Z,Grace Lee
TKT-2025-0058,Phone,High,Log Ticket,2025-11-12T14:27:22Z,Mo Farah
TKT-2025-0058,Phone,High,Triage,2025-11-12T14:27:22Z,Mo Farah
TKT-2025-0054,Phone,Low,Close,2025-11-12T14:30:58Z,Grace Lee
TKT-2025-0056,Phone,Critical,Assign,2025-11-12T14:31:48Z,Ravi Patel
TKT-2025-0059,Chat,Critical,Log Ticket,2025-11-12T15:41:39Z,Ingrid Nilsen
TKT-2025-0046,Email,Medium,Close,2025-11-12T16:13:45Z,Ravi Patel
TKT-2025-0058,Phone,High,Resolve,2025-11-12T16:50:22Z,Mo Farah
TKT-2025-0050,Phone,High,Resolve,2025-11-12T17:09:09Z,Sam Cole
TKT-2025-0051,Chat,Low,Resolve,2025-11-12T17:11:27Z,Ingrid Nilsen
TKT-2025-0049,Chat,High,Resolve,2025-11-12T17:16:42Z,Grace Lee
TKT-2025-0051,Chat,Low,Close,2025-11-12T17:43:27Z,Ingrid Nilsen
TKT-2025-0060,Chat,Critical,Log Ticket,2025-11-12T17:43:29Z,Ravi Patel
TKT-2025-0059,Chat,Critical,Triage,2025-11-12T17:53:39Z,Ingrid Nilsen
TKT-2025-0049,Chat,High,Close,2025-11-12T18:13:42Z,Grace Lee
TKT-2025-0057,Chat,Low,Investigate,2025-11-12T18:46:03Z,Grace Lee
TKT-2025-0061,Phone,Critical,Log Ticket,2025-11-12T18:48:38Z,Ravi Patel
TKT-2025-0060,Chat,Critical,Triage,2025-11-12T19:48:29Z,Ravi Patel
TKT-2025-0061,Phone,Critical,Triage,2025-11-12T20:07:38Z,Ravi Patel
TKT-2025-0059,Chat,Critical,Assign,2025-11-12T20:14:39Z,Ingrid Nilsen
TKT-2025-0056,Phone,Critical,Investigate,2025-11-12T20:31:48Z,Ravi Patel
TKT-2025-0048,Chat,High,Resolve,2025-11-12T20:54:44Z,Grace Lee
TKT-2025-0058,Phone,High,Close,2025-11-12T20:55:22Z,Mo Farah
TKT-2025-0055,Email,Critical,Close,2025-11-12T22:01:29Z,Mo Farah
TKT-2025-0060,Chat,Critical,Assign,2025-11-12T22:13:29Z,Ravi Patel
TKT-2025-0048,Chat,High,Close,2025-11-12T22:59:44Z,Grace Lee
TKT-2025-0050,Phone,High,Close,2025-11-12T23:04:09Z,Sam Cole
TKT-2025-0016,Chat,High,Resolve,2025-11-12T23:29:27Z,Ingrid Nilsen
TKT-2025-0060,Chat,Critical,Investigate,2025-11-13T00:07:29Z,Ravi Patel
TKT-2025-0056,Phone,Critical,Resolve,2025-11-13T00:38:48Z,Ravi Patel
TKT-2025-0016,Chat,High,Close,2025-11-13T00:46:27Z,Ingrid Nilsen
TKT-2025-0061,Phone,Critical,Resolve,2025-11-13T02:06:38Z,Ravi Patel
TKT-2025-0059,Chat,Critical,Investigate,2025-11-13T04:42:39Z,Ingrid Nilsen
TKT-2025-0061,Phone,Critical,Close,2025-11-13T06:23:38Z,Ravi Patel
TKT-2025-0062,Phone,Medium,Log Ticket,2025-11-13T07:02:43Z,Ravi Patel
TKT-2025-0062,Phone,Medium,Triage,2025-11-13T08:52:43Z,Ravi Patel
TKT-2025-0057,Chat,Low,Resolve,2025-11-13T09:29:03Z,Grace Lee
TKT-2025-0063,Email,High,Log Ticket,2025-11-13T09:40:29Z,Mo Farah
TKT-2025-0064,Phone,Critical,Log Ticket,2025-11-13T09:54:49Z,Mo Farah
TKT-2025-0065,Phone,Critical,Log Ticket,2025-11-13T10:30:16Z,Ingrid Nilsen
TKT-2025-0052,Portal,Critical,Resolve,2025-11-13T10:55:11Z,Grace Lee
TKT-2025-0064,Phone,Critical,Triage,2025-11-13T10:59:49Z,Mo Farah
TKT-2025-0056,Phone,Critical,Close,2025-11-13T11:12:48Z,Ravi Patel
TKT-2025-0063,Email,High,Triage,2025-11-13T11:13:29Z,Mo Farah
TKT-2025-0064,Phone,Critical,Assign,2025-11-13T11:34:49Z,Mo Farah
TKT-2025-0066,Portal,High,Log Ticket,2025-11-13T11:52:03Z,Sam Cole
TKT-2025-0065,Phone,Critical,Triage,2025-11-13T12:29:16Z,Ingrid Nilsen
TKT-2025-0067,Portal,Low,Log Ticket,2025-11-13T12:31:37Z,Grace Lee
TKT-2025-0052,Portal,Critical,Close,2025-11-13T12:36:11Z,Grace Lee
TKT-2025-0068,Chat,Medium,Log Ticket,2025-11-13T12:56:08Z,Mo Farah
TKT-2025-0066,Portal,High,Triage,2025-11-13T13:24:03Z,Sam Cole
TKT-2025-0060,Chat,Critical,Escalate,2025-11-13T13:26:29Z,Ravi Patel
TKT-2025-0068,Chat,Medium,Triage,2025-11-13T13:41:08Z,Mo Farah
TKT-2025-0062,Phone,Medium,Assign,2025-11-13T14:00:43Z,Ravi Patel
TKT-2025-0069,Chat,Critical,Log Ticket,2025-11-13T14:04:30Z,Mo Farah
TKT-2025-0070,Portal,Critical,Log Ticket,2025-11-13T15:10:55Z,Ravi Patel
TKT-2025-0067,Portal,Low,Triage,2025-11-13T15:29:37Z,Grace Lee
TKT-2025-0067,Portal,Low,Assign,2025-11-13T15:36:37Z,Grace Lee
TKT-2025-0063,Email,High,Assign,2025-11-13T15:45:29Z,Mo Farah
TKT-2025-0069,Chat,Critical,Triage,2025-11-13T16:26:30Z,Mo Farah
TKT-2025-0071,Chat,High,Log Ticket,2025-11-13T16:31:05Z,Ingrid Nilsen
TKT-2025-0071,Chat,High,Triage,2025-11-13T16:54:05Z,Ingrid Nilsen
TKT-2025-0065,Phone,Critical,Assign,2025-11-13T16:54:16Z,Ingrid Nilsen
TKT-2025-0072,Portal,Medium,Log Ticket,2025-11-13T17:00:37Z,Sam Cole
TKT-2025-0067,Portal,Low,Investigate,2025-11-13T17:15:37Z,Grace Lee
TKT-2025-0057,Chat,Low,Close,2025-11-13T17:24:03Z,Grace Lee
TKT-2025-0073,Portal,Critical,Log Ticket,2025-11-13T17:45:48Z,Ravi Patel
TKT-2025-0066,Portal,High,Resolve,2025-11-13T17:53:03Z,Sam Cole
TKT-2025-0070,Portal,Critical,Triage,2025-11-13T17:56:55Z,Ravi Patel
TKT-2025-0071,Chat,High,Assign,2025-11-13T18:38:05Z,Ingrid Nilsen
TKT-2025-0064,Phone,Critical,Investigate,2025-11-13T18:44:49Z,Mo Farah
TKT-2025-0073,Portal,Critical,Triage,2025-11-13T18:47:48Z,Ravi Patel
TKT-2025-0069,Chat,Critical,Assign,2025-11-13T18:54:30Z,Mo Farah
TKT-2025-0074,Email,Critical,Log Ticket,2025-11-13T18:55:07Z,Mo Farah
TKT-2025-0068,Chat,Medium,Assign,2025-11-13T19:23:08Z,Mo Farah
TKT-2025-0068,Chat,Medium,Investigate,2025-11-13T20:23:08Z,Mo Farah
TKT-2025-0074,Email,Critical,Triage,2025-11-13T20:35:07Z,Mo Farah
TKT-2025-0053,Phone,High,Resolve,2025-11-13T20:57:29Z,Grace Lee
TKT-2025-0072,Portal,Medium,Assign,2025-11-13T21:08:37Z,Sam Cole
TKT-2025-0065,Phone,Critical,Investigate,2025-11-13T22:16:16Z,Ingrid Nilsen
TKT-2025-0059,Chat,Critical,Resolve,2025-11-13T23:43:39Z,Ingrid Nilsen
TKT-2025-0062,Phone,Medium,Investigate,2025-11-14T00:23:43Z,Ravi Patel
TKT-2025-0069,Chat,Critical,Investigate,2025-11-14T01:01:30Z,Mo Farah
TKT-2025-0053,Phone,High,Close,2025-11-14T01:35:29Z,Grace Lee
TKT-2025-0074,Email,Critical,Assign,2025-11-14T01:54:07Z,Mo Farah
TKT-2025-0063,Email,High,Investigate,2025-11-14T02:19:29Z,Mo Farah
TKT-2025-0066,Portal,High,Close,2025-11-14T02:23:03Z,Sam Cole
TKT-2025-0072,Portal,Medium,Investigate,2025-11-14T02:53:37Z,Sam Cole
TKT-2025-0071,Chat,High,Investigate,2025-11-14T03:18:05Z,Ingrid Nilsen
TKT-2025-0035,Email,Critical,Reopen,2025-11-14T04:30:59Z,Sam Cole
TKT-2025-0073,Portal,Critical,Resolve,2025-11-14T06:52:48Z,Ravi Patel
TKT-2025-0035,Email,Critical,Investigate,2025-11-14T06:55:59Z,Sam Cole
TKT-2025-0075,Portal,Critical,Log Ticket,2025-11-14T07:05:07Z,Grace Lee
TKT-2025-0064,Phone,Critical,Resolve,2025-11-14T07:26:49Z,Mo Farah
TKT-2025-0070,Portal,Critical,Resolve,2025-11-14T08:04:55Z,Ravi Patel
TKT-2025-0076,Email,High,Log Ticket,2025-11-14T08:16:05Z,Ravi Patel
TKT-2025-0077,Portal,High,Log Ticket,2025-11-14T08:35:37Z,Ravi Patel
TKT-2025-0078,Phone,Low,Log Ticket,2025-11-14T08:54:19Z,Ravi Patel
TKT-2025-0076,Email,High,Triage,2025-11-14T08:55:05Z,Ravi Patel
TKT-2025-0072,Portal,Medium,Resolve,2025-11-14T08:56:37Z,Sam Cole
TKT-2025-0072,Portal,Medium,Close,2025-11-14T09:45:37Z,Sam Cole
TKT-2025-0067,Portal,Low,Resolve,2025-11-14T09:49:37Z,Grace Lee
TKT-2025-0075,Portal,Critical,Triage,2025-11-14T09:54:07Z,Grace Lee
TKT-2025-0077,Portal,High,Triage,2025-11-14T09:57:37Z,Ravi Patel
TKT-2025-0070,Portal,Critical,Close,2025-11-14T09:59:55Z,Ravi Patel
TKT-2025-0059,Chat,Critical,Close,2025-11-14T10:08:39Z,Ingrid Nilsen
TKT-2025-0079,Portal,Low,Log Ticket,2025-11-14T10:23:36Z,Ingrid Nilsen
TKT-2025-0080,Portal,Critical,Log Ticket,2025-11-14T10:45:19Z,Ravi Patel
TKT-2025-0080,Portal,Critical,Triage,2025-11-14T10:52:19Z,Ravi Patel
TKT-2025-0079,Portal,Low,Triage,2025-11-14T11:58:36Z,Ingrid Nilsen
TKT-2025-0081,Portal,Medium,Log Ticket,2025-11-14T12:15:47Z,Sam Cole
TKT-2025-0063,Email,High,Resolve,2025-11-14T12:19:29Z,Mo Farah
TKT-2025-0082,Phone,Medium,Log Ticket,2025-11-14T12:20:46Z,Mo Farah
TKT-2025-0074,Email,Critical,Investigate,2025-11-14T12:31:07Z,Mo Farah
TKT-2025-0081,Portal,Medium,Triage,2025-11-14T12:31:47Z,Sam Cole
TKT-2025-0065,Phone,Critical,Resolve,2025-11-14T13:00:16Z,Ingrid Nilsen
TKT-2025-0079,Portal,Low,Assign,2025-11-14T13:24:36Z,Ingrid Nilsen
TKT-2025-0064,Phone,Critical,Close,2025-11-14T13:35:49Z,Mo Farah
TKT-2025-0083,Email,Medium,Log Ticket,2025-11-14T13:46:40Z,Grace Lee
TKT-2025-0073,Portal,Critical,Close,2025-11-14T14:04:48Z,Ravi Patel
TKT-2025-0084,Phone,Medium,Log Ticket,2025-11-14T14:08:40Z,Grace Lee
TKT-2025-0078,Phone,Low,Assign,2025-11-14T14:22:19Z,Ravi Patel
TKT-2025-0074,Email,Critical,Resolve,2025-11-14T14:40:07Z,Mo Farah
TKT-2025-0063,Email,High,Close,2025-11-14T14:44:29Z,Mo Farah
TKT-2025-0071,Chat,High,Escalate,2025-11-14T14:50:05Z,Ingrid Nilsen
TKT-2025-0085,Chat,High,Log Ticket,2025-11-14T14:51:59Z,Ingrid Nilsen
TKT-2025-0075,Portal,Critical,Resolve,2025-11-14T14:56:07Z,Grace Lee
TKT-2025-0086,Chat,High,Log Ticket,2025-11-14T15:08:48Z,Mo Farah
TKT-2025-0087,Email,Medium,Log Ticket,2025-11-14T15:11:20Z,Mo Farah
TKT-2025-0082,Phone,Medium,Triage,2025-11-14T15:11:46Z,Mo Farah
TKT-2025-0083,Email,Medium,Triage,2025-11-14T15:17:40Z,Grace Lee
TKT-2025-0075,Portal,Critical,Close,2025-11-14T15:24:07Z,Grace Lee
TKT-2025-0086,Chat,High,Assign,2025-11-14T15:33:48Z,Mo Farah
TKT-2025-0078,Phone,Low,Investigate,2025-11-14T15:55:19Z,Ravi Patel
TKT-2025-0087,Email,Medium,Triage,2025-11-14T15:58:20Z,Mo Farah
TKT-2025-0054,Phone,Low,Reopen,2025-11-14T16:06:58Z,Grace Lee
TKT-2025-0085,Chat,High,Triage,2025-11-14T16:17:59Z,Ingrid Nilsen
TKT-2025-0087,Email,Medium,Assign,2025-11-14T16:21:20Z,Mo Farah
TKT-2025-0080,Portal,Critical,Assign,2025-11-14T16:26:19Z,Ravi Patel
TKT-2025-0084,Phone,Medium,Triage,2025-11-14T16:31:40Z,Grace Lee
TKT-2025-0088,Email,Critical,Log Ticket,2025-11-14T17:00:05Z,Ingrid Nilsen
TKT-2025-0067,Portal,Low,Close,2025-11-14T17:36:37Z,Grace Lee
TKT-2025-0082,Phone,Medium,Assign,2025-11-14T18:03:46Z,Mo Farah
TKT-2025-0089,Phone,Low,Log Ticket,2025-11-14T18:08:41Z,Sam Cole
TKT-2025-0090,Phone,Critical,Log Ticket,2025-11-14T18:09:41Z,Grace Lee
TKT-2025-0080,Portal,Critical,Investigate,2025-11-14T19:07:19Z,Ravi Patel
TKT-2025-0090,Phone,Critical,Triage,2025-11-14T19:16:41Z,Grace Lee
TKT-2025-0088,Email,Critical,Triage,2025-11-14T19:28:05Z,Ingrid Nilsen
TKT-2025-0090,Phone,Critical,Assign,2025-11-14T19:43:41Z,Grace Lee
TKT-2025-0076,Email,High,Resolve,2025-11-14T20:03:05Z,Ravi Patel
TKT-2025-0074,Email,Critical,Close,2025-11-14T20:09:07Z,Mo Farah
TKT-2025-0065,Phone,Critical,Close,2025-11-14T20:20:16Z,Ingrid Nilsen
TKT-2025-0089,Phone,Low,Triage,2025-11-14T20:24:41Z,Sam Cole
TKT-2025-0054,Phone,Low,Investigate,2025-11-14T20:25:58Z,Grace Lee
TKT-2025-0077,Portal,High,Resolve,2025-11-14T21:03:37Z,Ravi Patel
TKT-2025-0083,Email,Medium,Assign,2025-11-14T21:04:40Z,Grace Lee
TKT-2025-0085,Chat,High,Assign,2025-11-14T21:27:59Z,Ingrid Nilsen
TKT-2025-0084,Phone,Medium,Assign,2025-11-14T21:36:40Z,Grace Lee
TKT-2025-0076,Email,High,Close,2025-11-14T21:37:05Z,Ravi Patel
TKT-2025-0086,Chat,High,Investigate,2025-11-14T21:58:48Z,Mo Farah
TKT-2025-0079,Portal,Low,Investigate,2025-11-14T22:19:36Z,Ingrid Nilsen
TKT-2025-0088,Email,Critical,Assign,2025-11-14T22:20:05Z,Ingrid Nilsen
TKT-2025-0085,Chat,High,Investigate,2025-11-14T22:40:59Z,Ingrid Nilsen
TKT-2025-0069,Chat,Critical,Resolve,2025-11-14T23:06:30Z,Mo Farah
TKT-2025-0087,Email,Medium,Investigate,2025-11-14T23:12:20Z,Mo Farah
TKT-2025-0081,Portal,Medium,Resolve,2025-11-14T23:55:47Z,Sam Cole
TKT-2025-0085,Chat,High,Resolve,2025-11-15T00:48:59Z,Ingrid Nilsen
TKT-2025-0062,Phone,Medium,Resolve,2025-11-15T01:01:43Z,Ravi Patel
TKT-2025-0081,Portal,Medium,Close,2025-11-15T01:17:47Z,Sam Cole
TKT-2025-0069,Chat,Critical,Close,2025-11-15T01:23:30Z,Mo Farah
TKT-2025-0082,Phone,Medium,Investigate,2025-11-15T01:26:46Z,Mo Farah
TKT-2025-0068,Chat,Medium,Resolve,2025-11-15T02:20:08Z,Mo Farah
TKT-2025-0084,Phone,Medium,Investigate,2025-11-15T04:10:40Z,Grace Lee
TKT-2025-0060,Chat,Critical,Resolve,2025-11-15T04:13:29Z,Ravi Patel
TKT-2025-0090,Phone,Critical,Investigate,2025-11-15T04:20:41Z,Grace Lee
TKT-2025-0077,Portal,High,Close,2025-11-15T05:13:37Z,Ravi Patel
TKT-2025-0062,Phone,Medium,Close,2025-11-15T06:52:43Z,Ravi Patel
TKT-2025-0090,Phone,Critical,Escalate,2025-11-15T06:53:41Z,Grace Lee
TKT-2025-0083,Email,Medium,Investigate,2025-11-15T07:24:40Z,Grace Lee
TKT-2025-0078,Phone,Low,Resolve,2025-11-15T08:41:19Z,Ravi Patel
TKT-2025-0089,Phone,Low,Resolve,2025-11-15T08:49:41Z,Sam Cole
TKT-2025-0088,Email,Critical,Investigate,2025-11-15T08:52:05Z,Ingrid Nilsen
TKT-2025-0060,Chat,Critical,Close,2025-11-15T08:57:29Z,Ravi Patel
TKT-2025-0068,Chat,Medium,Close,2025-11-15T09:35:08Z,Mo Farah
TKT-2025-0054,Phone,Low,Resolve,2025-11-15T09:36:58Z,Grace Lee
TKT-2025-0085,Chat,High,Close,2025-11-15T10:52:59Z,Ingrid Nilsen
TKT-2025-0087,Email,Medium,Resolve,2025-11-15T11:17:20Z,Mo Farah
TKT-2025-0079,Portal,Low,Resolve,2025-11-15T11:46:36Z,Ingrid Nilsen
TKT-2025-0035,Email,Critical,Resolve,2025-11-15T12:43:59Z,Sam Cole
TKT-2025-0067,Portal,Low,Reopen,2025-11-15T12:54:37Z,Grace Lee
TKT-2025-0082,Phone,Medium,Escalate,2025-11-15T13:51:46Z,Mo Farah
TKT-2025-0071,Chat,High,Resolve,2025-11-15T14:18:05Z,Ingrid Nilsen
TKT-2025-0054,Phone,Low,Close,2025-11-15T15:08:58Z,Grace Lee
TKT-2025-0067,Portal,Low,Investigate,2025-11-15T15:41:37Z,Grace Lee
TKT-2025-0089,Phone,Low,Close,2025-11-15T16:42:41Z,Sam Cole
TKT-2025-0078,Phone,Low,Close,2025-11-15T16:53:19Z,Ravi Patel
TKT-2025-0067,Portal,Low,Resolve,2025-11-15T18:01:37Z,Grace Lee
TKT-2025-0084,Phone,Medium,Escalate,2025-11-15T18:01:40Z,Grace Lee
TKT-2025-0079,Portal,Low,Close,2025-11-15T18:04:36Z,Ingrid Nilsen
TKT-2025-0035,Email,Critical,Close,2025-11-15T18:09:59Z,Sam Cole
TKT-2025-0087,Email,Medium,Close,2025-11-15T19:24:20Z,Mo Farah
TKT-2025-0090,Phone,Critical,Resolve,2025-11-15T20:03:41Z,Grace Lee
TKT-2025-0080,Portal,Critical,Resolve,2025-11-15T21:52:19Z,Ravi Patel
TKT-2025-0086,Chat,High,Resolve,2025-11-15T22:15:48Z,Mo Farah
TKT-2025-0071,Chat,High,Close,2025-11-15T22:21:05Z,Ingrid Nilsen
TKT-2025-0067,Portal,Low,Close,2025-11-15T23:01:37Z,Grace Lee
TKT-2025-0088,Email,Critical,Resolve,2025-11-16T02:03:05Z,Ingrid Nilsen
TKT-2025-0090,Phone,Critical,Close,2025-11-16T02:56:41Z,Grace Lee
TKT-2025-0086,Chat,High,Close,2025-11-16T02:56:48Z,Mo Farah
TKT-2025-0080,Portal,Critical,Close,2025-11-16T03:32:19Z,Ravi Patel
TKT-2025-0038,Phone,High,Reopen,2025-11-16T06:00:52Z,Ingrid Nilsen
TKT-2025-0088,Email,Critical,Close,2025-11-16T09:51:05Z,Ingrid Nilsen
TKT-2025-0083,Email,Medium,Resolve,2025-11-16T10:11:40Z,Grace Lee
TKT-2025-0038,Phone,High,Investigate,2025-11-16T12:09:52Z,Ingrid Nilsen
TKT-2025-0082,Phone,Medium,Resolve,2025-11-16T15:00:46Z,Mo Farah
TKT-2025-0082,Phone,Medium,Close,2025-11-16T15:07:46Z,Mo Farah
TKT-2025-0083,Email,Medium,Close,2025-11-16T18:09:40Z,Grace Lee
TKT-2025-0038,Phone,High,Resolve,2025-11-16T20:55:52Z,Ingrid Nilsen
TKT-2025-0064,Phone,Critical,Reopen,2025-11-16T21:57:49Z,Mo Farah
TKT-2025-0064,Phone,Critical,Investigate,2025-11-17T00:32:49Z,Mo Farah
TKT-2025-0084,Phone,Medium,Resolve,2025-11-17T02:48:40Z,Grace Lee
TKT-2025-0038,Phone,High,Close,2025-11-17T05:01:52Z,Ingrid Nilsen
TKT-2025-0091,Portal,Critical,Log Ticket,2025-11-17T07:08:09Z,Sam Cole
TKT-2025-0091,Portal,Critical,Triage,2025-11-17T07:19:09Z,Sam Cole
TKT-2025-0092,Portal,Critical,Log Ticket,2025-11-17T08:16:05Z,Sam Cole
TKT-2025-0091,Portal,Critical,Assign,2025-11-17T09:42:09Z,Sam Cole
TKT-2025-0084,Phone,Medium,Close,2025-11-17T10:29:40Z,Grace Lee
TKT-2025-0092,Portal,Critical,Triage,2025-11-17T10:38:05Z,Sam Cole
TKT-2025-0093,Phone,Low,Log Ticket,2025-11-17T11:51:56Z,Ravi Patel
TKT-2025-0093,Phone,Low,Triage,2025-11-17T13:01:56Z,Ravi Patel
TKT-2025-0094,Email,Low,Log Ticket,2025-11-17T14:05:34Z,Ingrid Nilsen
TKT-2025-0094,Email,Low,Assign,2025-11-17T15:22:34Z,Ingrid Nilsen
TKT-2025-0092,Portal,Critical,Assign,2025-11-17T15:55:05Z,Sam Cole
TKT-2025-0095,Portal,High,Log Ticket,2025-11-17T16:15:33Z,Mo Farah
TKT-2025-0096,Email,High,Log Ticket,2025-11-17T16:39:25Z,Grace Lee
TKT-2025-0096,Email,High,Triage,2025-11-17T17:05:25Z,Grace Lee
TKT-2025-0091,Portal,Critical,Investigate,2025-11-17T17:52:09Z,Sam Cole
TKT-2025-0097,Chat,High,Log Ticket,2025-11-17T18:31:31Z,Ingrid Nilsen
TKT-2025-0097,Chat,High,Triage,2025-11-17T18:38:31Z,Ingrid Nilsen
TKT-2025-0095,Portal,High,Triage,2025-11-17T18:45:33Z,Mo Farah
TKT-2025-0093,Phone,Low,Assign,2025-11-17T18:53:56Z,Ravi Patel
TKT-2025-0094,Email,Low,Investigate,2025-11-17T19:24:34Z,Ingrid Nilsen
TKT-2025-0064,Phone,Critical,Resolve,2025-11-17T19:43:49Z,Mo Farah
TKT-2025-0097,Chat,High,Assign,2025-11-17T20:14:31Z,Ingrid Nilsen
TKT-2025-0092,Portal,Critical,Investigate,2025-11-17T21:12:05Z,Sam Cole
TKT-2025-0064,Phone,Critical,Close,2025-11-17T21:27:49Z,Mo Farah
TKT-2025-0093,Phone,Low,Investigate,2025-11-17T22:56:56Z,Ravi Patel
TKT-2025-0096,Email,High,Resolve,2025-11-17T23:00:25Z,Grace Lee
TKT-2025-0096,Email,High,Close,2025-11-17T23:05:25Z,Grace Lee
TKT-2025-0095,Portal,High,Assign,2025-11-18T00:26:33Z,Mo Farah
TKT-2025-0091,Portal,Critical,Resolve,2025-11-18T01:51:09Z,Sam Cole
TKT-2025-0097,Chat,High,Investigate,2025-11-18T03:49:31Z,Ingrid Nilsen
TKT-2025-0098,Email,Critical,Log Ticket,2025-11-18T07:21:17Z,Grace Lee
TKT-2025-0099,Phone,Low,Log Ticket,2025-11-18T08:31:13Z,Sam Cole
TKT-2025-0095,Portal,High,Investigate,2025-11-18T08:42:33Z,Mo Farah
TKT-2025-0100,Phone,Medium,Log Ticket,2025-11-18T08:58:38Z,Grace Lee
TKT-2025-0091,Portal,Critical,Close,2025-11-18T09:01:09Z,Sam Cole
TKT-2025-0101,Chat,Low,Log Ticket,2025-11-18T09:17:39Z,Ravi Patel
TKT-2025-0100,Phone,Medium,Triage,2025-11-18T09:54:38Z,Grace Lee
TKT-2025-0099,Phone,Low,Triage,2025-11-18T10:17:13Z,Sam Cole
TKT-2025-0098,Email,Critical,Triage,2025-11-18T10:19:17Z,Grace Lee
TKT-2025-0101,Chat,Low,Assign,2025-11-18T10:24:39Z,Ravi Patel
TKT-2025-0099,Phone,Low,Assign,2025-11-18T10:34:13Z,Sam Cole
TKT-2025-0092,Portal,Critical,Resolve,2025-11-18T10:36:05Z,Sam Cole
TKT-2025-0102,Email,Medium,Log Ticket,2025-11-18T10:37:00Z,Sam Cole
TKT-2025-0057,Chat,Low,Reopen,2025-11-18T10:43:03Z,Grace Lee
TKT-2025-0103,Phone,Low,Log Ticket,2025-11-18T12:06:15Z,Grace Lee
TKT-2025-0099,Phone,Low,Investigate,2025-11-18T12:10:13Z,Sam Cole
TKT-2025-0104,Chat,Low,Log Ticket,2025-11-18T12:15:46Z,Mo Farah
TKT-2025-0103,Phone,Low,Triage,2025-11-18T12:22:15Z,Grace Lee
TKT-2025-0097,Chat,High,Escalate,2025-11-18T12:25:31Z,Ingrid Nilsen
TKT-2025-0079,Portal,Low,Reopen,2025-11-18T12:45:36Z,Ingrid Nilsen
TKT-2025-0102,Email,Medium,Triage,2025-11-18T13:12:00Z,Sam Cole
TKT-2025-0095,Portal,High,Resolve,2025-11-18T13:17:33Z,Mo Farah
TKT-2025-0105,Portal,Medium,Log Ticket,2025-11-18T13:45:33Z,Sam Cole
TKT-2025-0104,Chat,Low,Triage,2025-11-18T14:04:46Z,Mo Farah
TKT-2025-0105,Portal,Medium,Triage,2025-11-18T14:11:33Z,Sam Cole
TKT-2025-0106,Chat,Critical,Log Ticket,2025-11-18T14:53:55Z,Ravi Patel
TKT-2025-0057,Chat,Low,Investigate,2025-11-18T15:20:03Z,Grace Lee
TKT-2025-0100,Phone,Medium,Assign,2025-11-18T15:34:38Z,Grace Lee
TKT-2025-0098,Email,Critical,Assign,2025-11-18T15:38:17Z,Grace Lee
TKT-2025-0101,Chat,Low,Investigate,2025-11-18T16:09:39Z,Ravi Patel
TKT-2025-0106,Chat,Critical,Triage,2025-11-18T16:37:55Z,Ravi Patel
TKT-2025-0103,Phone,Low,Assign,2025-11-18T16:48:15Z,Grace Lee
TKT-2025-0102,Email,Medium,Assign,2025-11-18T17:35:00Z,Sam Cole
TKT-2025-0107,Portal,High,Log Ticket,2025-11-18T17:54:28Z,Grace Lee
TKT-2025-0094,Email,Low,Resolve,2025-11-18T18:01:34Z,Ingrid Nilsen
TKT-2025-0108,Phone,Medium,Log Ticket,2025-11-18T18:02:56Z,Grace Lee
TKT-2025-0099,Phone,Low,Escalate,2025-11-18T18:21:13Z,Sam Cole
TKT-2025-0094,Email,Low,Close,2025-11-18T18:25:34Z,Ingrid Nilsen
TKT-2025-0105,Portal,Medium,Assign,2025-11-18T18:45:33Z,Sam Cole
TKT-2025-0079,Portal,Low,Investigate,2025-11-18T18:49:36Z,Ingrid Nilsen
TKT-2025-0103,Phone,Low,Investigate,2025-11-18T18:51:15Z,Grace Lee
TKT-2025-0092,Portal,Critical,Close,2025-11-18T19:02:05Z,Sam Cole
TKT-2025-0104,Chat,Low,Assign,2025-11-18T19:38:46Z,Mo Farah
