Invoice ID,Vendor,Amount,Activity,Timestamp,Invoice Status,Resource
INV-2025-0066,Initech Software,2754.12,Receive Invoice,2025-01-13T08:43:11Z,Received,Ben Okoro
INV-2025-0067,Wonka Ingredients,489.69,Receive Invoice,2025-01-13T09:05:12Z,Received,Alice Chen
INV-2025-0047,Stark Industrial,2696.59,Schedule Payment,2025-01-13T09:19:08Z,Ready to Pay,Alice Chen
INV-2025-0068,Wonka Ingredients,4499.89,Receive Invoice,2025-01-13T11:36:26Z,Received,Ben Okoro
INV-2025-0040,Initech Software,1127.37,Resolve Dispute,2025-01-13T12:34:21Z,In Progress,Carla Reyes
INV-2025-0069,Cyberdyne Systems,2010.59,Receive Invoice,2025-01-13T13:59:37Z,Received,Alice Chen
INV-2025-0070,Stark Industrial,690.53,Receive Invoice,2025-01-13T14:09:29Z,Received,Alice Chen
INV-2025-0071,Umbrella Facilities,3397.08,Receive Invoice,2025-01-13T14:59:30Z,Received,Ben Okoro
INV-2025-0001,Northwind Traders,1886.75,Pay Invoice,2025-01-13T15:17:35Z,Paid,Payment Run
INV-2025-0063,Wayne Utilities,3655.54,Place On Hold,2025-01-13T15:23:23Z,On Hold,Carla Reyes
INV-2025-0072,Initech Software,4312.45,Receive Invoice,2025-01-13T16:27:54Z,Received,Ben Okoro
INV-2025-0016,Cyberdyne Systems,684.50,Pay Invoice,2025-01-13T18:17:37Z,Paid,Payment Run
INV-2025-0072,Initech Software,4208.99,Begin Review,2025-01-13T19:29:54Z,In Progress,Ben Okoro
INV-2025-0067,Wonka Ingredients,694.81,Begin Review,2025-01-13T20:08:12Z,In Progress,Alice Chen
INV-2025-0034,Globex Logistics,4318.37,Schedule Payment,2025-01-13T20:11:19Z,Ready to Pay,David Singh
INV-2025-0051,Wayne Utilities,1706.92,Approve Invoice,2025-01-13T20:19:09Z,Approved,Frank Muller
INV-2025-0067,Wonka Ingredients,2480.33,Place On Hold,2025-01-13T23:55:12Z,On Hold,Alice Chen
INV-2025-0065,Soylent Catering,4791.05,Begin Review,2025-01-14T00:55:50Z,In Progress,Carla Reyes
INV-2025-0035,Umbrella Facilities,1337.35,Pay Invoice,2025-01-14T02:45:23Z,Paid,Payment Run
INV-2025-0057,Umbrella Facilities,4199.55,Resolve Dispute,2025-01-14T03:09:53Z,In Progress,Alice Chen
INV-2025-0069,Cyberdyne Systems,3468.25,Begin Review,2025-01-14T03:29:37Z,In Progress,Alice Chen
INV-2025-0065,Soylent Catering,1989.82,Schedule Payment,2025-01-14T06:03:50Z,Ready to Pay,Carla Reyes
INV-2025-0044,Stark Industrial,1718.12,Pay Invoice,2025-01-14T08:46:15Z,Paid,Payment Run
INV-2025-0042,Soylent Catering,4662.79,Resolve Dispute,2025-01-14T09:19:35Z,In Progress,David Singh
INV-2025-0068,Wonka Ingredients,1800.94,Begin Review,2025-01-14T09:32:26Z,In Progress,Ben Okoro
INV-2025-0071,Umbrella Facilities,355.50,Begin Review,2025-01-14T09:47:30Z,In Progress,Ben Okoro
INV-2025-0045,Umbrella Facilities,2187.70,Cancel Invoice,2025-01-14T10:03:39Z,Cancelled,Carla Reyes
INV-2025-0073,Cyberdyne Systems,2536.24,Receive Invoice,2025-01-14T10:09:42Z,Received,David Singh
INV-2025-0059,Globex Logistics,795.29,Approve Invoice,2025-01-14T10:25:17Z,Approved,Emma Watts
INV-2025-0074,Umbrella Facilities,580.26,Receive Invoice,2025-01-14T10:40:05Z,Received,Ben Okoro
INV-2025-0075,Stark Industrial,2768.36,Receive Invoice,2025-01-14T10:58:25Z,Received,Alice Chen
INV-2025-0062,Northwind Traders,3172.00,Approve Invoice,2025-01-14T11:53:02Z,Approved,Frank Muller
INV-2025-0041,Stark Industrial,2824.12,Resume Review,2025-01-14T12:07:03Z,In Progress,Carla Reyes
INV-2025-0069,Cyberdyne Systems,2040.18,Schedule Payment,2025-01-14T12:12:37Z,Ready to Pay,Alice Chen
INV-2025-0076,Northwind Traders,4750.82,Receive Invoice,2025-01-14T12:46:42Z,Received,David Singh
INV-2025-0070,Stark Industrial,1846.92,Begin Review,2025-01-14T13:04:29Z,In Progress,Alice Chen
INV-2025-0077,Vandelay Imports,3890.19,Receive Invoice,2025-01-14T14:56:51Z,Received,Ben Okoro
INV-2025-0078,Wayne Utilities,4759.46,Receive Invoice,2025-01-14T15:18:56Z,Received,David Singh
INV-2025-0079,Northwind Traders,3314.25,Receive Invoice,2025-01-14T15:51:58Z,Received,David Singh
INV-2025-0080,Vandelay Imports,266.59,Receive Invoice,2025-01-14T16:01:33Z,Received,Carla Reyes
INV-2025-0050,Acme Office Supplies,3601.34,Pay Invoice,2025-01-14T17:00:35Z,Paid,Payment Run
INV-2025-0039,Cyberdyne Systems,4334.25,Resolve Dispute,2025-01-14T18:19:58Z,In Progress,David Singh
INV-2025-0066,Initech Software,1463.37,Begin Review,2025-01-14T18:52:11Z,In Progress,Ben Okoro
INV-2025-0079,Northwind Traders,3680.49,Begin Review,2025-01-14T18:56:58Z,In Progress,David Singh
INV-2025-0080,Vandelay Imports,463.08,Begin Review,2025-01-14T21:59:33Z,In Progress,Carla Reyes
INV-2025-0064,Stark Industrial,4312.06,Pay Invoice,2025-01-14T23:11:16Z,Paid,Payment Run
INV-2025-0042,Soylent Catering,2243.52,Approve Invoice,2025-01-14T23:15:35Z,Approved,Emma Watts
INV-2025-0079,Northwind Traders,940.65,Schedule Payment,2025-01-15T01:03:58Z,Ready to Pay,David Singh
INV-2025-0042,Soylent Catering,4187.84,Schedule Payment,2025-01-15T01:29:35Z,Ready to Pay,David Singh
INV-2025-0043,Wonka Ingredients,2009.54,Pay Invoice,2025-01-15T02:05:51Z,Paid,Payment Run
INV-2025-0059,Globex Logistics,3902.20,Schedule Payment,2025-01-15T02:42:17Z,Ready to Pay,Carla Reyes
INV-2025-0055,Globex Logistics,4127.21,Resume Review,2025-01-15T04:27:55Z,In Progress,Alice Chen
INV-2025-0062,Northwind Traders,2633.25,Schedule Payment,2025-01-15T06:17:02Z,Ready to Pay,David Singh
INV-2025-0041,Stark Industrial,1708.49,Approve Invoice,2025-01-15T07:04:03Z,Approved,Frank Muller
INV-2025-0081,Cyberdyne Systems,1356.85,Receive Invoice,2025-01-15T08:52:17Z,Received,Carla Reyes
INV-2025-0072,Initech Software,2853.93,Place On Hold,2025-01-15T09:18:54Z,On Hold,Ben Okoro
INV-2025-0077,Vandelay Imports,342.03,Begin Review,2025-01-15T09:29:51Z,In Progress,Ben Okoro
INV-2025-0082,Hooli Cloud,3725.16,Receive Invoice,2025-01-15T09:41:25Z,Received,Carla Reyes
INV-2025-0083,Wonka Ingredients,1357.10,Receive Invoice,2025-01-15T10:01:14Z,Received,Carla Reyes
INV-2025-0071,Umbrella Facilities,3659.03,Place On Hold,2025-01-15T10:14:30Z,On Hold,Ben Okoro
INV-2025-0084,Northwind Traders,2302.50,Receive Invoice,2025-01-15T10:17:41Z,Received,Carla Reyes
INV-2025-0065,Soylent Catering,2418.62,Pay Invoice,2025-01-15T11:21:50Z,Paid,Payment Run
INV-2025-0085,Northwind Traders,3412.30,Receive Invoice,2025-01-15T11:55:30Z,Received,Carla Reyes
INV-2025-0068,Wonka Ingredients,4551.39,Place On Hold,2025-01-15T12:24:26Z,On Hold,Ben Okoro
INV-2025-0086,Wayne Utilities,625.88,Receive Invoice,2025-01-15T12:31:11Z,Received,Carla Reyes
INV-2025-0056,Globex Logistics,382.22,Pay Invoice,2025-01-15T12:32:18Z,Paid,Payment Run
INV-2025-0087,Wayne Utilities,1043.92,Receive Invoice,2025-01-15T12:35:44Z,Received,David Singh
INV-2025-0088,Acme Office Supplies,2394.05,Receive Invoice,2025-01-15T12:41:36Z,Received,David Singh
INV-2025-0089,Hooli Cloud,3416.87,Receive Invoice,2025-01-15T12:42:24Z,Received,Carla Reyes
INV-2025-0090,Vandelay Imports,3072.97,Receive Invoice,2025-01-15T14:28:57Z,Received,Carla Reyes
INV-2025-0082,Hooli Cloud,2299.06,Begin Review,2025-01-15T14:52:25Z,In Progress,Carla Reyes
INV-2025-0040,Initech Software,3135.00,Approve Invoice,2025-01-15T15:10:21Z,Approved,Frank Muller
INV-2025-0074,Umbrella Facilities,2895.93,Begin Review,2025-01-15T17:09:05Z,In Progress,Ben Okoro
INV-2025-0075,Stark Industrial,3296.88,Begin Review,2025-01-15T19:48:25Z,In Progress,Alice Chen
INV-2025-0073,Cyberdyne Systems,1406.73,Begin Review,2025-01-15T20:28:42Z,In Progress,David Singh
INV-2025-0040,Initech Software,2811.90,Schedule Payment,2025-01-15T20:42:21Z,Ready to Pay,Carla Reyes
INV-2025-0076,Northwind Traders,3509.45,Begin Review,2025-01-15T21:20:42Z,In Progress,David Singh
INV-2025-0083,Wonka Ingredients,3577.12,Begin Review,2025-01-15T21:44:14Z,In Progress,Carla Reyes
INV-2025-0074,Umbrella Facilities,633.26,Place On Hold,2025-01-15T22:15:05Z,On Hold,Ben Okoro
INV-2025-0058,Wayne Utilities,2053.10,Resume Review,2025-01-16T00:08:48Z,In Progress,Alice Chen
INV-2025-0052,Vandelay Imports,1023.62,Pay Invoice,2025-01-16T00:16:26Z,Paid,Payment Run
INV-2025-0041,Stark Industrial,2809.22,Schedule Payment,2025-01-16T02:31:03Z,Ready to Pay,Carla Reyes
INV-2025-0067,Wonka Ingredients,2011.10,Resume Review,2025-01-16T03:24:12Z,In Progress,Alice Chen
INV-2025-0081,Cyberdyne Systems,4658.70,Begin Review,2025-01-16T03:30:17Z,In Progress,Carla Reyes
INV-2025-0038,Globex Logistics,2497.44,Pay Invoice,2025-01-16T05:32:21Z,Paid,Payment Run
INV-2025-0078,Wayne Utilities,2400.60,Begin Review,2025-01-16T05:44:56Z,In Progress,David Singh
INV-2025-0086,Wayne Utilities,2720.39,Begin Review,2025-01-16T06:31:11Z,In Progress,Carla Reyes
INV-2025-0080,Vandelay Imports,2700.96,Place On Hold,2025-01-16T08:07:33Z,On Hold,Carla Reyes
INV-2025-0091,Umbrella Facilities,2563.65,Receive Invoice,2025-01-16T08:35:33Z,Received,Carla Reyes
INV-2025-0092,Cyberdyne Systems,77.46,Receive Invoice,2025-01-16T08:40:10Z,Received,David Singh
INV-2025-0085,Northwind Traders,4140.90,Begin Review,2025-01-16T09:18:30Z,In Progress,Carla Reyes
INV-2025-0093,Wonka Ingredients,1215.83,Receive Invoice,2025-01-16T09:23:15Z,Received,Carla Reyes
INV-2025-0060,Northwind Traders,3823.63,Resume Review,2025-01-16T09:25:38Z,In Progress,Ben Okoro
INV-2025-0067,Wonka Ingredients,4083.16,Approve Invoice,2025-01-16T10:06:12Z,Approved,Emma Watts
INV-2025-0094,Wonka Ingredients,2303.63,Receive Invoice,2025-01-16T10:24:24Z,Received,Alice Chen
INV-2025-0095,Wonka Ingredients,2988.56,Receive Invoice,2025-01-16T10:38:40Z,Received,Carla Reyes
INV-2025-0096,Initech Software,4663.34,Receive Invoice,2025-01-16T12:14:35Z,Received,Ben Okoro
INV-2025-0055,Globex Logistics,4761.91,Approve Invoice,2025-01-16T12:39:55Z,Approved,Emma Watts
INV-2025-0075,Stark Industrial,4218.92,Raise Dispute,2025-01-16T12:46:25Z,Disputed,Alice Chen
INV-2025-0097,Hooli Cloud,1392.54,Receive Invoice,2025-01-16T13:05:38Z,Received,Carla Reyes
INV-2025-0077,Vandelay Imports,1671.48,Approve Invoice,2025-01-16T13:08:51Z,Approved,Emma Watts
INV-2025-0094,Wonka Ingredients,4179.71,Begin Review,2025-01-16T13:14:24Z,In Progress,Alice Chen
INV-2025-0098,Vandelay Imports,3063.00,Receive Invoice,2025-01-16T13:18:23Z,Received,Ben Okoro
INV-2025-0058,Wayne Utilities,813.82,Approve Invoice,2025-01-16T13:26:48Z,Approved,Frank Muller
INV-2025-0070,Stark Industrial,3462.46,Approve Invoice,2025-01-16T14:02:29Z,Approved,Emma Watts
INV-2025-0099,Acme Office Supplies,3764.08,Receive Invoice,2025-01-16T14:07:43Z,Received,David Singh
INV-2025-0057,Umbrella Facilities,212.02,Approve Invoice,2025-01-16T14:24:53Z,Approved,Frank Muller
INV-2025-0034,Globex Logistics,690.26,Pay Invoice,2025-01-16T14:28:19Z,Paid,Payment Run
INV-2025-0100,Soylent Catering,2232.78,Receive Invoice,2025-01-16T14:42:43Z,Received,Carla Reyes
INV-2025-0101,Initech Software,3544.75,Receive Invoice,2025-01-16T15:20:38Z,Received,Carla Reyes
INV-2025-0102,Acme Office Supplies,3240.52,Receive Invoice,2025-01-16T15:56:15Z,Received,David Singh
INV-2025-0055,Globex Logistics,4794.25,Schedule Payment,2025-01-16T15:56:55Z,Ready to Pay,Alice Chen
INV-2025-0057,Umbrella Facilities,2112.56,Schedule Payment,2025-01-16T16:36:53Z,Ready to Pay,Alice Chen
INV-2025-0066,Initech Software,2895.99,Approve Invoice,2025-01-16T16:46:11Z,Approved,Frank Muller
INV-2025-0094,Wonka Ingredients,606.92,Schedule Payment,2025-01-16T16:49:24Z,Ready to Pay,Alice Chen
INV-2025-0054,Acme Office Supplies,4031.08,Resume Review,2025-01-16T16:49:46Z,In Progress,Alice Chen
INV-2025-0049,Umbrella Facilities,2728.69,Resolve Dispute,2025-01-16T18:45:48Z,In Progress,Alice Chen
INV-2025-0089,Hooli Cloud,940.19,Begin Review,2025-01-16T19:06:24Z,In Progress,Carla Reyes
INV-2025-0088,Acme Office Supplies,768.41,Begin Review,2025-01-16T19:09:36Z,In Progress,David Singh
INV-2025-0070,Stark Industrial,475.01,Schedule Payment,2025-01-16T20:49:29Z,Ready to Pay,Alice Chen
INV-2025-0048,Wonka Ingredients,1701.02,Pay Invoice,2025-01-16T21:44:50Z,Paid,Payment Run
INV-2025-0078,Wayne Utilities,58.96,Cancel Invoice,2025-01-16T21:59:56Z,Cancelled,David Singh
INV-2025-0084,Northwind Traders,2725.07,Begin Review,2025-01-16T22:08:41Z,In Progress,Carla Reyes
INV-2025-0066,Initech Software,1700.51,Schedule Payment,2025-01-16T23:10:11Z,Ready to Pay,Ben Okoro
INV-2025-0087,Wayne Utilities,2064.11,Begin Review,2025-01-16T23:43:44Z,In Progress,David Singh
INV-2025-0049,Umbrella Facilities,1014.57,Approve Invoice,2025-01-16T23:52:48Z,Approved,Frank Muller
INV-2025-0039,Cyberdyne Systems,2884.68,Approve Invoice,2025-01-17T00:02:58Z,Approved,Frank Muller
INV-2025-0077,Vandelay Imports,2167.76,Schedule Payment,2025-01-17T00:24:51Z,Ready to Pay,Ben Okoro
INV-2025-0067,Wonka Ingredients,3168.64,Schedule Payment,2025-01-17T00:35:12Z,Ready to Pay,Alice Chen
INV-2025-0074,Umbrella Facilities,1618.80,Resume Review,2025-01-17T00:56:05Z,In Progress,Ben Okoro
INV-2025-0096,Initech Software,123.83,Begin Review,2025-01-17T02:34:35Z,In Progress,Ben Okoro
INV-2025-0054,Acme Office Supplies,4563.19,Approve Invoice,2025-01-17T03:40:46Z,Approved,Emma Watts
INV-2025-0102,Acme Office Supplies,2726.35,Begin Review,2025-01-17T03:47:15Z,In Progress,David Singh
INV-2025-0096,Initech Software,1104.45,Schedule Payment,2025-01-17T04:37:35Z,Ready to Pay,Ben Okoro
INV-2025-0100,Soylent Catering,4224.23,Begin Review,2025-01-17T04:54:43Z,In Progress,Carla Reyes
INV-2025-0097,Hooli Cloud,3583.88,Begin Review,2025-01-17T05:29:38Z,In Progress,Carla Reyes
INV-2025-0042,Soylent Catering,2765.01,Pay Invoice,2025-01-17T06:33:35Z,Paid,Payment Run
INV-2025-0060,Northwind Traders,1771.02,Approve Invoice,2025-01-17T06:36:38Z,Approved,Frank Muller
INV-2025-0092,Cyberdyne Systems,4355.93,Begin Review,2025-01-17T06:40:10Z,In Progress,David Singh
INV-2025-0081,Cyberdyne Systems,1198.91,Approve Invoice,2025-01-17T06:54:17Z,Approved,Frank Muller
INV-2025-0058,Wayne Utilities,4574.38,Schedule Payment,2025-01-17T08:23:48Z,Ready to Pay,Alice Chen
INV-2025-0076,Northwind Traders,4048.57,Place On Hold,2025-01-17T08:36:42Z,On Hold,David Singh
INV-2025-0103,Cyberdyne Systems,4178.03,Receive Invoice,2025-01-17T08:50:00Z,Received,Alice Chen
INV-2025-0090,Vandelay Imports,3411.77,Begin Review,2025-01-17T08:53:57Z,In Progress,Carla Reyes
INV-2025-0071,Umbrella Facilities,3212.35,Resume Review,2025-01-17T08:54:30Z,In Progress,Ben Okoro
INV-2025-0104,Wayne Utilities,291.49,Receive Invoice,2025-01-17T10:24:47Z,Received,Carla Reyes
INV-2025-0049,Umbrella Facilities,3047.11,Schedule Payment,2025-01-17T10:31:48Z,Ready to Pay,Alice Chen
INV-2025-0082,Hooli Cloud,2630.62,Approve Invoice,2025-01-17T10:34:25Z,Approved,Frank Muller
INV-2025-0105,Soylent Catering,4243.32,Receive Invoice,2025-01-17T10:38:16Z,Received,David Singh
INV-2025-0063,Wayne Utilities,225.33,Resume Review,2025-01-17T10:54:23Z,In Progress,Carla Reyes
INV-2025-0106,Umbrella Facilities,901.30,Receive Invoice,2025-01-17T11:06:09Z,Received,Alice Chen
INV-2025-0088,Acme Office Supplies,3771.90,Raise Dispute,2025-01-17T11:37:36Z,Disputed,David Singh
INV-2025-0054,Acme Office Supplies,2185.64,Schedule Payment,2025-01-17T12:26:46Z,Ready to Pay,Alice Chen
INV-2025-0091,Umbrella Facilities,1495.87,Begin Review,2025-01-17T12:27:33Z,In Progress,Carla Reyes
INV-2025-0047,Stark Industrial,1639.30,Pay Invoice,2025-01-17T12:28:08Z,Paid,Payment Run
INV-2025-0107,Cyberdyne Systems,2422.33,Receive Invoice,2025-01-17T12:45:14Z,Received,Ben Okoro
INV-2025-0108,Globex Logistics,2903.76,Receive Invoice,2025-01-17T13:21:06Z,Received,Carla Reyes
INV-2025-0060,Northwind Traders,3416.19,Schedule Payment,2025-01-17T15:17:38Z,Ready to Pay,Ben Okoro
INV-2025-0107,Cyberdyne Systems,2769.62,Begin Review,2025-01-17T16:24:14Z,In Progress,Ben Okoro
INV-2025-0039,Cyberdyne Systems,993.87,Schedule Payment,2025-01-17T17:00:58Z,Ready to Pay,David Singh
INV-2025-0074,Umbrella Facilities,85.51,Approve Invoice,2025-01-17T17:38:05Z,Approved,Frank Muller
INV-2025-0083,Wonka Ingredients,3358.09,Approve Invoice,2025-01-17T19:24:14Z,Approved,Emma Watts
INV-2025-0074,Umbrella Facilities,2672.76,Schedule Payment,2025-01-17T20:11:05Z,Ready to Pay,Ben Okoro
INV-2025-0051,Wayne Utilities,2066.01,Pay Invoice,2025-01-17T20:39:09Z,Paid,Payment Run
INV-2025-0106,Umbrella Facilities,1076.87,Begin Review,2025-01-17T21:23:09Z,In Progress,Alice Chen
INV-2025-0093,Wonka Ingredients,2274.45,Begin Review,2025-01-17T22:44:15Z,In Progress,Carla Reyes
INV-2025-0059,Globex Logistics,2979.13,Pay Invoice,2025-01-17T23:48:17Z,Paid,Payment Run
INV-2025-0082,Hooli Cloud,4524.37,Schedule Payment,2025-01-18T00:43:25Z,Ready to Pay,Carla Reyes
INV-2025-0095,Wonka Ingredients,908.98,Begin Review,2025-01-18T01:07:40Z,In Progress,Carla Reyes
INV-2025-0091,Umbrella Facilities,55.15,Approve Invoice,2025-01-18T01:43:33Z,Approved,Emma Watts
INV-2025-0085,Northwind Traders,3359.98,Approve Invoice,2025-01-18T01:49:30Z,Approved,Emma Watts
INV-2025-0012,Cyberdyne Systems,684.01,Reopen Invoice,2025-01-18T01:50:31Z,In Progress,Ben Okoro
INV-2025-0093,Wonka Ingredients,3525.55,Approve Invoice,2025-01-18T02:41:15Z,Approved,Emma Watts
INV-2025-0106,Umbrella Facilities,3109.29,Place On Hold,2025-01-18T02:42:09Z,On Hold,Alice Chen
INV-2025-0073,Cyberdyne Systems,2004.03,Approve Invoice,2025-01-18T03:16:42Z,Approved,Frank Muller
INV-2025-0097,Hooli Cloud,2833.42,Place On Hold,2025-01-18T03:27:38Z,On Hold,Carla Reyes
INV-2025-0099,Acme Office Supplies,861.55,Begin Review,2025-01-18T03:47:43Z,In Progress,David Singh
INV-2025-0095,Wonka Ingredients,2089.05,Approve Invoice,2025-01-18T04:47:40Z,Approved,Emma Watts
INV-2025-0068,Wonka Ingredients,1217.25,Resume Review,2025-01-18T04:51:26Z,In Progress,Ben Okoro
INV-2025-0099,Acme Office Supplies,209.88,Schedule Payment,2025-01-18T06:07:43Z,Ready to Pay,David Singh
INV-2025-0102,Acme Office Supplies,1783.54,Place On Hold,2025-01-18T06:26:15Z,On Hold,David Singh
INV-2025-0089,Hooli Cloud,424.08,Place On Hold,2025-01-18T06:46:24Z,On Hold,Carla Reyes
INV-2025-0090,Vandelay Imports,4225.97,Place On Hold,2025-01-18T06:49:57Z,On Hold,Carla Reyes
INV-2025-0080,Vandelay Imports,2035.31,Resume Review,2025-01-18T08:51:33Z,In Progress,Carla Reyes
INV-2025-0105,Soylent Catering,423.04,Begin Review,2025-01-18T09:09:16Z,In Progress,David Singh
INV-2025-0103,Cyberdyne Systems,574.40,Begin Review,2025-01-18T09:20:00Z,In Progress,Alice Chen
INV-2025-0086,Wayne Utilities,3562.56,Cancel Invoice,2025-01-18T10:03:11Z,Cancelled,Carla Reyes
INV-2025-0085,Northwind Traders,2665.02,Schedule Payment,2025-01-18T10:10:30Z,Ready to Pay,Carla Reyes
INV-2025-0060,Northwind Traders,4509.18,Pay Invoice,2025-01-18T12:23:38Z,Paid,Payment Run
INV-2025-0062,Northwind Traders,2391.30,Pay Invoice,2025-01-18T12:44:02Z,Paid,Payment Run
INV-2025-0101,Initech Software,1170.21,Begin Review,2025-01-18T12:46:38Z,In Progress,Carla Reyes
INV-2025-0098,Vandelay Imports,402.10,Begin Review,2025-01-18T14:15:23Z,In Progress,Ben Okoro
INV-2025-0107,Cyberdyne Systems,3199.80,Cancel Invoice,2025-01-18T14:22:14Z,Cancelled,Ben Okoro
INV-2025-0100,Soylent Catering,1694.10,Approve Invoice,2025-01-18T15:48:43Z,Approved,Emma Watts
INV-2025-0108,Globex Logistics,1918.41,Begin Review,2025-01-18T16:39:06Z,In Progress,Carla Reyes
INV-2025-0106,Umbrella Facilities,3189.58,Cancel Invoice,2025-01-18T17:01:09Z,Cancelled,Alice Chen
INV-2025-0073,Cyberdyne Systems,1194.92,Schedule Payment,2025-01-18T17:10:42Z,Ready to Pay,David Singh
INV-2025-0083,Wonka Ingredients,560.44,Pay Invoice,2025-01-18T17:43:14Z,Paid,Payment Run
INV-2025-0069,Cyberdyne Systems,4732.84,Pay Invoice,2025-01-18T18:01:37Z,Paid,Payment Run
INV-2025-0092,Cyberdyne Systems,4019.14,Approve Invoice,2025-01-18T18:25:10Z,Approved,Emma Watts
INV-2025-0098,Vandelay Imports,4010.32,Approve Invoice,2025-01-18T20:53:23Z,Approved,Frank Muller
INV-2025-0066,Initech Software,2664.96,Pay Invoice,2025-01-18T22:05:11Z,Paid,Payment Run
INV-2025-0095,Wonka Ingredients,3231.69,Schedule Payment,2025-01-18T23:52:40Z,Ready to Pay,Carla Reyes
INV-2025-0105,Soylent Catering,3054.77,Place On Hold,2025-01-19T01:57:16Z,On Hold,David Singh
INV-2025-0084,Northwind Traders,207.73,Approve Invoice,2025-01-19T04:22:41Z,Approved,Emma Watts
INV-2025-0103,Cyberdyne Systems,2212.09,Approve Invoice,2025-01-19T04:33:00Z,Approved,Emma Watts
INV-2025-0041,Stark Industrial,1709.22,Pay Invoice,2025-01-19T05:35:03Z,Paid,Payment Run
INV-2025-0071,Umbrella Facilities,1040.61,Approve Invoice,2025-01-19T06:29:30Z,Approved,Emma Watts
INV-2025-0072,Initech Software,230.29,Resume Review,2025-01-19T07:58:54Z,In Progress,Ben Okoro
INV-2025-0101,Initech Software,472.38,Schedule Payment,2025-01-19T08:04:38Z,Ready to Pay,Carla Reyes
INV-2025-0063,Wayne Utilities,1370.02,Approve Invoice,2025-01-19T08:28:23Z,Approved,Frank Muller
INV-2025-0057,Umbrella Facilities,3522.56,Pay Invoice,2025-01-19T09:23:53Z,Paid,Payment Run
INV-2025-0089,Hooli Cloud,3858.65,Resume Review,2025-01-19T10:26:24Z,In Progress,Carla Reyes
INV-2025-0094,Wonka Ingredients,643.89,Pay Invoice,2025-01-19T10:49:24Z,Paid,Payment Run
INV-2025-0064,Stark Industrial,937.23,Reopen Invoice,2025-01-19T11:10:16Z,In Progress,David Singh
INV-2025-0104,Wayne Utilities,53.82,Begin Review,2025-01-19T11:16:47Z,In Progress,Carla Reyes
INV-2025-0100,Soylent Catering,4750.46,Schedule Payment,2025-01-19T11:20:43Z,Ready to Pay,Carla Reyes
INV-2025-0071,Umbrella Facilities,1389.15,Schedule Payment,2025-01-19T11:35:30Z,Ready to Pay,Ben Okoro
INV-2025-0087,Wayne Utilities,308.93,Approve Invoice,2025-01-19T15:51:44Z,Approved,Frank Muller
INV-2025-0103,Cyberdyne Systems,3638.75,Schedule Payment,2025-01-19T16:18:00Z,Ready to Pay,Alice Chen
INV-2025-0104,Wayne Utilities,440.15,Approve Invoice,2025-01-19T16:50:47Z,Approved,Frank Muller
INV-2025-0073,Cyberdyne Systems,3887.37,Pay Invoice,2025-01-19T17:33:42Z,Paid,Payment Run
INV-2025-0079,Northwind Traders,3857.03,Pay Invoice,2025-01-19T20:56:58Z,Paid,Payment Run
INV-2025-0104,Wayne Utilities,2936.02,Schedule Payment,2025-01-19T21:51:47Z,Ready to Pay,Carla Reyes
INV-2025-0099,Acme Office Supplies,3456.48,Pay Invoice,2025-01-19T23:00:43Z,Paid,Payment Run
INV-2025-0084,Northwind Traders,3113.01,Schedule Payment,2025-01-19T23:41:41Z,Ready to Pay,Carla Reyes
INV-2025-0070,Stark Industrial,226.37,Pay Invoice,2025-01-19T23:56:29Z,Paid,Payment Run
INV-2025-0063,Wayne Utilities,1179.24,Schedule Payment,2025-01-20T02:39:23Z,Ready to Pay,Carla Reyes
INV-2025-0108,Globex Logistics,3806.46,Approve Invoice,2025-01-20T03:45:06Z,Approved,Frank Muller
INV-2025-0091,Umbrella Facilities,1185.09,Pay Invoice,2025-01-20T05:22:33Z,Paid,Payment Run
INV-2025-0093,Wonka Ingredients,921.82,Pay Invoice,2025-01-20T05:25:15Z,Paid,Payment Run
INV-2025-0087,Wayne Utilities,3858.64,Schedule Payment,2025-01-20T06:16:44Z,Ready to Pay,David Singh
INV-2025-0108,Globex Logistics,3418.45,Schedule Payment,2025-01-20T06:22:06Z,Ready to Pay,Carla Reyes
INV-2025-0080,Vandelay Imports,2468.94,Approve Invoice,2025-01-20T06:56:33Z,Approved,Emma Watts
INV-2025-0109,Soylent Catering,582.31,Receive Invoice,2025-01-20T08:17:25Z,Received,Carla Reyes
INV-2025-0110,Cyberdyne Systems,3868.01,Receive Invoice,2025-01-20T08:29:29Z,Received,David Singh
INV-2025-0111,Initech Software,2470.20,Receive Invoice,2025-01-20T09:18:22Z,Received,Ben Okoro
INV-2025-0097,Hooli Cloud,3814.20,Resume Review,2025-01-20T09:47:38Z,In Progress,Carla Reyes
INV-2025-0112,Acme Office Supplies,3681.39,Receive Invoice,2025-01-20T10:46:34Z,Received,Carla Reyes
INV-2025-0113,Northwind Traders,1169.57,Receive Invoice,2025-01-20T10:56:57Z,Received,Carla Reyes
INV-2025-0114,Umbrella Facilities,4052.07,Receive Invoice,2025-01-20T12:11:35Z,Received,Carla Reyes
INV-2025-0115,Vandelay Imports,793.25,Receive Invoice,2025-01-20T12:44:20Z,Received,Ben Okoro
INV-2025-0116,Globex Logistics,4519.88,Receive Invoice,2025-01-20T13:00:26Z,Received,Alice Chen
INV-2025-0117,Umbrella Facilities,3310.89,Receive Invoice,2025-01-20T13:19:26Z,Received,Alice Chen
